Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2019,15,1361,79,1462,74,N,0,26,51,11,27,16,20,11,22,17,13,2,6,18,28,60,8,25,10,15,13,16,12,11,7,1,20
2019,15,1372,64,1265,60,H,0,23,54,6,19,12,20,13,22,14,16,6,3,20,19,40,12,23,10,14,3,22,15,17,6,0,23
2019,15,1385,87,1433,86,N,0,31,73,6,22,19,24,10,26,16,9,14,1,21,26,62,13,34,21,27,10,35,16,22,5,4,25
2019,15,1396,76,1143,59,N,0,31,57,9,21,5,10,7,27,24,11,10,4,18,21,47,8,15,9,18,4,23,10,15,4,0,15
2019,15,1403,70,1304,52,N,0,25,57,4,12,16,20,11,27,10,11,3,4,18,17,48,5,23,13,21,7,22,6,14,6,3,17
2019,15,1405,77,1418,64,N,0,29,55,10,22,9,12,9,35,15,17,2,2,16,26,72,4,22,8,11,13,18,5,5,7,2,17
2019,15,1414,67,1408,55,N,0,24,56,6,17,13,26,15,31,15,11,4,4,17,20,59,4,16,11,16,11,26,11,10,2,3,22
2019,15,1424,96,1334,70,H,0,36,58,11,27,13,24,11,24,22,11,7,1,20,23,52,7,11,17,24,9,16,11,14,5,0,20
2019,15,1425,99,1283,80,N,0,37,65,17,33,8,11,8,28,23,10,6,4,19,25,62,14,32,16,21,10,21,13,12,2,3,10
2019,15,1449,71,1401,67,N,0,20,61,6,20,25,36,23,21,12,11,7,6,21,23,57,5,17,16,25,16,23,9,13,5,3,26
2019,15,1454,92,1254,87,H,0,27,62,5,19,33,41,11,29,8,10,3,4,26,26,66,5,33,30,39,16,27,10,7,5,7,27
2019,16,1103,61,1382,49,N,0,18,49,10,23,15,21,11,23,13,10,2,3,12,20,52,2,11,7,16,13,23,6,12,6,1,19
2019,16,1113,87,1429,82,N,0,26,52,7,14,28,42,7,22,13,16,8,3,27,25,56,7,23,25,33,10,24,15,20,6,1,28
2019,16,1116,90,1286,68,H,0,37,70,11,35,5,10,10,24,29,14,13,4,25,21,59,11,34,15,24,18,22,12,24,5,0,17
2019,16,1120,73,1112,57,N,0,27,50,9,26,10,15,9,21,10,15,4,2,19,20,47,10,25,7,9,7,18,9,19,3,0,22
2019,16,1130,78,1260,66,N,0,30,58,7,21,11,17,6,31,14,13,4,4,15,23,55,7,24,13,16,3,26,14,14,10,0,19
2019,16,1133,59,1336,56,N,0,21,49,8,24,9,17,6,22,13,12,5,3,18,17,59,4,27,18,22,19,26,6,12,7,3,19
2019,16,1138,110,1171,71,H,0,45,76,7,20,13,17,9,36,26,7,12,8,20,26,67,7,25,12,18,8,26,7,15,3,4,17
2019,16,1140,105,1349,78,H,0,39,70,10,28,17,20,7,31,23,6,5,4,20,29,64,8,22,12,18,9,26,12,13,3,2,23
2019,16,1166,87,1155,82,N,0,29,52,10,26,19,25,4,23,13,16,7,2,19,31,58,5,19,15,22,8,23,11,19,2,2,22
2019,16,1173,69,1139,64,N,0,25,46,5,14,14,23,6,28,10,16,3,3,20,24,60,7,23,9,17,12,22,10,10,5,2,19
2019,16,1179,66,1282,63,A,0,19,54,9,27,19,26,8,28,12,14,5,7,23,21,58,4,22,17,26,10,29,6,12,14,5,27
2019,16,1180,86,1131,67,H,0,31,55,7,19,17,19,10,30,16,16,5,1,12,30,64,3,14,4,9,7,14,16,9,7,3,19
2019,16,1187,76,1341,64,H,0,27,66,5,20,17,22,16,36,21,19,8,6,17,22,65,3,21,17,22,9,26,7,11,10,4,21
2019,16,1192,77,1343,66,A,0,25,53,12,28,15,18,10,26,10,15,8,4,20,23,53,7,21,13,17,8,18,9,14,10,3,18
2019,16,1209,91,1208,67,N,0,34,61,14,25,9,16,7,20,19,8,7,2,16,25,53,5,18,12,17,10,26,13,18,5,4,14
2019,16,1210,72,1410,44,H,0,22,51,6,21,22,35,8,34,16,11,12,6,21,12,53,4,22,16,33,13,28,10,16,5,1,26
2019,16,1211,89,1181,87,N,0,34,65,10,19,11,19,13,23,16,11,5,10,20,31,72,5,13,20,26,22,22,9,10,5,6,18
2019,16,1220,80,1168,71,H,0,29,63,5,24,17,20,5,27,16,6,5,1,13,26,57,10,28,9,13,5,24,15,13,3,5,20
2019,16,1229,73,1129,70,N,0,28,61,8,20,9,15,9,22,15,9,8,1,14,26,54,7,24,11,13,6,30,15,16,4,2,17
2019,16,1233,80,1216,75,N,0,28,49,9,20,15,24,4,22,16,14,6,1,20,27,57,5,19,16,21,9,21,12,13,6,0,19
2019,16,1234,105,1106,78,H,0,36,61,9,23,24,29,4,26,20,8,8,5,13,33,73,10,29,2,8,17,23,19,19,3,1,19
2019,16,1235,87,1361,57,N,0,28,59,14,32,17,20,13,28,17,6,7,2,15,18,51,7,21,14,17,8,19,9,11,2,2,17
2019,16,1240,83,1316,78,N,0,29,57,4,12,21,25,11,23,12,13,11,3,13,28,62,14,36,8,13,13,20,19,16,4,1,19
2019,16,1242,77,1266,68,N,0,28,58,5,10,16,24,10,28,10,8,6,5,15,25,60,14,31,4,5,7,24,17,13,2,7,22
2019,16,1246,87,1457,74,H,0,31,55,7,18,18,24,7,30,20,19,8,6,16,28,59,13,28,5,8,2,20,16,19,4,0,21
2019,16,1250,80,1373,69,A,0,29,50,12,19,10,15,7,25,17,12,5,0,13,26,64,8,30,9,11,14,17,10,7,7,2,12
2019,16,1258,76,1148,74,H,0,26,50,6,17,18,23,10,20,14,9,3,1,17,25,51,10,20,14,16,7,17,13,13,5,2,25
2019,16,1278,68,1449,66,N,0,21,55,4,12,22,33,17,17,8,15,6,1,21,23,46,3,14,17,24,8,22,7,17,4,8,24
2019,16,1280,61,1388,57,N,0,24,55,5,24,8,10,7,27,12,8,5,6,12,23,62,6,16,5,8,13,24,8,5,4,1,15
2019,16,1294,90,1230,64,A,0,30,54,12,22,18,20,11,30,16,17,5,2,17,24,57,3,19,13,16,6,15,9,13,5,1,22
2019,16,1299,74,1291,60,A,0,25,54,9,16,15,20,9,25,15,12,7,2,9,23,58,6,22,8,11,11,20,9,12,4,3,19
2019,16,1328,65,1196,60,N,0,25,64,4,18,11,15,15,33,13,14,6,8,13,23,59,11,28,3,11,7,27,15,11,9,6,14
2019,16,1338,75,1387,73,N,0,24,55,4,12,23,34,10,26,10,9,5,5,19,29,68,5,15,10,16,17,26,12,12,7,7,23
2019,16,1339,73,1367,56,H,0,25,59,9,24,14,20,9,38,16,14,6,3,17,18,65,9,33,11,14,8,28,10,11,8,1,18
2019,16,1355,78,1161,65,N,0,29,62,11,22,9,10,5,34,10,6,2,0,16,24,66,8,36,9,16,13,29,6,8,1,4,16
2019,16,1362,61,1217,57,H,0,20,62,2,18,19,28,14,33,6,13,9,3,17,22,62,4,21,9,12,8,33,6,14,5,6,20
2019,16,1374,77,1460,76,N,0,30,54,10,21,7,8,7,19,9,12,6,4,13,29,58,14,27,4,8,10,15,21,10,6,1,8
2019,16,1378,69,1197,59,H,0,23,59,4,17,19,30,18,24,17,11,7,2,18,23,44,6,17,7,17,4,24,14,16,4,8,23
2019,16,1379,68,1441,63,N,0,22,51,4,14,20,28,3,24,8,8,11,0,20,21,49,7,26,14,23,9,30,9,20,3,0,25
2019,16,1393,77,1159,56,H,0,26,60,7,20,18,30,18,28,13,9,13,3,14,18,51,12,40,8,10,6,24,14,16,4,1,20
2019,16,1397,92,1257,81,N,0,34,63,8,22,16,25,10,28,22,10,5,8,19,26,59,11,28,18,24,9,23,15,14,7,3,21
2019,16,1402,54,1142,42,N,0,22,52,6,16,4,6,11,25,17,16,4,1,20,15,41,3,16,9,14,4,18,8,15,9,2,10
2019,16,1404,92,1442,90,H,0,33,68,10,23,16,21,8,21,18,7,7,1,22,33,60,6,17,18,26,9,31,12,10,2,0,18
2019,16,1405,67,1414,60,N,0,27,62,6,17,7,12,14,26,14,14,5,1,13,24,64,4,19,8,8,13,24,8,11,8,6,14
2019,16,1418,68,1408,61,N,0,22,67,8,28,16,21,20,28,9,9,6,4,24,20,56,3,13,18,28,15,29,6,15,5,3,21
2019,16,1427,76,1195,65,N,0,30,67,10,22,6,7,11,30,16,12,7,0,15,22,56,5,15,16,23,7,24,11,11,4,3,8
2019,16,1430,87,1253,72,N,0,29,50,11,21,18,24,12,29,16,21,7,1,18,26,61,9,22,11,15,8,13,7,12,6,2,21
2019,16,1434,75,1188,70,H,0,24,53,6,17,21,33,12,24,14,13,5,3,17,29,63,4,21,8,15,13,26,10,15,7,1,27
2019,16,1436,79,1463,70,H,0,27,59,13,34,12,17,6,24,15,6,8,6,15,27,55,6,18,10,13,6,30,12,13,2,1,18
2019,16,1438,74,1292,52,N,0,26,56,8,23,14,20,12,26,16,13,8,4,11,20,51,3,13,9,12,6,20,12,15,9,4,18
2019,16,1458,62,1390,46,N,0,23,54,1,8,15,19,7,36,2,11,5,11,16,16,59,2,18,12,19,12,27,9,12,3,6,21
2019,16,1459,99,1164,65,H,0,36,69,14,27,13,16,10,34,23,11,6,1,14,23,59,5,25,14,21,3,25,11,10,6,2,12
2019,16,1461,68,1350,66,N,0,25,55,7,18,11,17,5,28,9,6,4,3,8,27,58,8,22,4,5,3,30,21,7,3,4,14
2019,16,1462,83,1228,74,N,0,31,54,8,20,13,22,10,27,14,17,6,3,18,26,57,11,23,11,17,7,18,17,16,8,0,20
2019,17,1101,72,1189,56,N,0,29,56,11,18,3,6,9,20,19,6,4,1,21,18,40,7,20,13,19,5,20,15,11,3,2,15
2019,17,1139,84,1292,53,N,0,31,60,16,35,6,10,9,24,22,10,12,5,19,17,53,4,14,15,23,18,24,6,20,6,2,14
2019,17,1196,72,1390,49,N,0,29,56,7,15,7,10,8,23,10,11,15,3,17,16,43,8,22,9,12,5,21,10,20,2,2,11
2019,17,1199,81,1412,63,N,0,26,53,6,18,23,26,9,29,12,18,7,5,22,19,58,2,14,23,28,12,18,6,15,9,1,21
2019,17,1201,78,1321,59,N,0,24,48,11,23,19,25,6,27,18,15,4,1,21,18,51,6,22,17,23,7,20,11,15,3,2,23
2019,17,1218,90,1428,79,N,0,28,53,9,24,25,28,7,24,19,8,3,1,25,26,59,7,26,20,29,15,18,13,11,1,1,29
2019,17,1261,67,1158,55,N,0,27,52,6,20,7,10,5,29,18,13,7,1,18,18,53,5,24,14,22,12,23,8,11,6,1,14
2019,17,1269,84,1356,62,N,0,31,66,15,36,7,9,15,25,19,15,5,5,18,23,55,4,17,12,20,10,20,12,18,5,2,18
2019,17,1274,85,1247,49,N,0,30,55,8,19,17,21,6,33,15,19,7,4,14,21,60,2,25,5,9,8,20,9,20,6,3,22
2019,17,1277,87,1417,67,N,0,32,62,13,24,10,18,8,29,20,12,1,5,23,21,59,5,17,20,28,9,24,8,10,5,6,21
2019,17,1305,96,1409,86,N,0,25,57,11,32,35,42,14,21,6,8,4,4,22,29,54,7,23,21,27,9,21,13,12,4,1,28
2019,17,1329,84,1272,64,N,0,28,49,8,21,20,26,6,34,14,21,9,10,16,24,66,5,17,11,19,12,18,13,15,12,0,20
2019,17,1334,74,1415,54,H,0,26,50,3,14,19,25,8,32,10,14,3,0,21,17,52,10,31,10,18,7,18,8,13,4,3,21
2019,17,1371,82,1213,75,N,0,28,45,6,12,20,33,3,27,15,12,7,3,23,26,57,11,30,12,16,5,20,18,11,2,3,22
2019,17,1400,92,1314,89,N,0,31,59,11,24,19,29,9,23,15,14,6,5,18,31,70,11,29,16,21,15,26,13,17,4,2,23
2019,17,1437,83,1145,56,N,0,29,60,10,31,15,20,18,33,12,17,8,3,20,18,55,6,23,14,17,7,17,11,14,9,4,18
2019,17,1438,66,1173,59,N,0,21,49,7,20,17,22,14,16,8,9,6,0,14,25,46,5,14,4,8,9,18,12,14,6,2,21
2019,17,1458,78,1328,58,N,0,28,59,14,22,8,11,10,23,16,8,8,3,12,24,51,5,13,5,11,9,22,7,15,5,7,14
2019,18,1101,73,1334,71,A,0,28,56,5,15,12,18,8,23,10,10,4,2,28,20,46,3,13,28,37,9,24,5,9,6,3,19
2019,18,1114,97,1224,76,H,0,31,53,9,18,26,31,5,33,18,20,3,2,16,28,69,8,27,12,15,10,19,6,16,5,1,23
2019,18,1115,115,1465,107,N,0,33,74,8,24,41,54,14,35,10,9,1,7,27,37,78,8,25,25,36,14,30,12,17,5,1,42
2019,18,1116,78,1426,60,H,0,21,55,2,16,34,46,14,32,15,16,7,4,25,18,55,6,27,18,27,9,27,7,19,8,2,34
2019,18,1139,61,1196,54,N,0,21,48,7,20,12,17,8,27,11,10,3,2,17,18,52,8,27,10,16,12,21,11,9,2,4,14
2019,18,1149,93,1164,67,N,0,32,65,14,29,15,22,15,26,19,13,5,4,24,22,53,7,24,16,24,9,18,11,16,6,5,25
2019,18,1153,71,1206,55,N,0,27,53,2,7,15,21,10,23,7,13,9,3,14,22,50,7,23,4,11,6,14,12,16,8,3,19
2019,18,1158,74,1412,51,N,0,29,52,6,19,10,15,5,24,9,9,7,4,11,21,60,5,19,4,8,17,21,8,18,7,1,16
2019,18,1183,79,1205,78,N,0,30,59,12,26,7,9,11,24,8,13,4,3,15,27,51,8,14,16,21,3,20,8,6,6,0,15
2019,18,1199,79,1261,76,N,0,29,76,9,26,12,17,22,21,15,12,11,1,15,27,52,11,26,11,13,4,26,16,18,6,7,20
2019,18,1210,65,1341,54,H,0,24,51,4,17,13,20,6,25,14,11,4,4,17,18,48,5,18,13,16,6,23,8,15,5,0,19
2019,18,1212,74,1310,68,A,0,27,55,6,14,14,22,5,34,15,15,2,4,21,22,66,3,22,21,28,13,27,10,9,4,4,19
2019,18,1223,93,1448,91,A,0,32,72,12,28,17,32,16,17,15,10,8,1,29,31,55,8,18,21,34,15,32,15,22,9,6,27
2019,18,1231,76,1413,62,H,0,26,49,10,17,14,21,9,17,11,15,3,3,9,24,50,10,20,4,4,9,17,11,21,9,2,22
2019,18,1237,68,1383,48,N,0,28,54,2,13,10,16,5,33,7,15,11,2,15,18,53,4,16,8,16,6,23,4,19,6,5,15
2019,18,1242,87,1397,81,N,0,30,60,5,17,22,34,11,32,13,16,6,2,18,31,75,7,27,12,17,13,27,19,14,5,4,25
2019,18,1245,77,1435,75,A,0,25,56,12,24,15,20,4,20,15,8,13,5,20,27,58,5,18,16,27,15,29,15,15,2,2,18
2019,18,1246,77,1398,62,H,0,23,52,4,15,27,41,14,23,8,14,4,5,14,22,54,6,16,12,19,10,18,11,19,5,1,29
2019,18,1251,76,1108,54,H,0,29,53,8,19,10,11,9,19,15,11,6,2,12,20,49,8,15,6,10,10,15,6,15,3,3,14
2019,18,1255,67,1193,65,N,0,23,46,8,24,13,15,7,26,10,19,3,3,15,24,58,7,25,10,14,7,12,12,8,8,1,16
2019,18,1266,77,1257,74,N,0,25,63,7,18,20,23,11,29,11,9,6,4,20,26,69,6,20,16,21,14,27,10,10,6,5,21
2019,18,1268,104,1267,67,H,0,35,61,9,16,25,36,13,39,15,19,10,7,16,25,73,8,31,9,14,12,18,13,17,11,6,24
2019,18,1272,71,1145,63,N,0,30,63,1,14,10,16,20,31,14,20,2,7,20,24,60,5,21,10,18,9,19,11,10,9,2,20
2019,18,1274,78,1201,76,N,0,25,57,7,22,21,28,7,22,12,11,7,1,20,27,58,9,23,13,18,13,30,16,20,4,5,25
2019,18,1276,83,1151,55,H,0,29,59,8,22,17,24,11,33,13,5,10,2,5,22,61,9,22,2,4,7,24,13,13,2,2,17
2019,18,1277,78,1400,68,N,0,26,51,12,20,14,18,13,29,17,24,4,3,18,22,64,9,34,15,19,10,13,11,10,12,6,19
2019,18,1279,78,1124,70,N,0,22,56,5,20,29,36,11,24,14,13,8,4,21,25,54,2,18,18,22,8,23,11,18,7,3,27
2019,18,1296,87,1331,66,N,0,33,67,10,23,11,15,13,24,23,11,9,2,15,24,50,9,24,9,14,6,20,17,19,5,4,19
2019,18,1305,110,1269,87,N,0,40,65,11,21,19,26,14,24,17,7,4,2,19,26,64,15,36,20,25,15,17,13,9,2,3,23
2019,18,1311,77,1300,63,N,0,31,61,10,25,5,8,7,23,15,9,7,4,15,24,60,2,17,13,23,18,24,8,15,2,3,12
2019,18,1314,94,1417,78,N,0,31,64,11,23,21,28,9,28,21,6,6,3,21,26,59,10,22,16,26,12,25,15,13,4,5,23
2019,18,1321,91,1247,74,N,0,24,50,8,23,35,43,12,25,18,18,7,1,25,23,51,7,20,21,27,5,18,13,16,8,2,29
2019,18,1322,70,1105,66,H,0,26,65,4,24,14,22,11,23,8,12,10,4,14,26,58,4,16,10,15,12,35,18,22,5,4,20
2019,18,1324,77,1241,69,H,0,26,53,10,26,15,17,8,19,22,10,7,2,13,29,61,7,15,4,9,16,20,20,12,6,2,16
2019,18,1326,89,1156,62,H,0,34,64,7,19,14,19,8,29,17,12,11,3,21,21,60,6,21,14,18,12,26,11,18,5,4,16
2019,18,1328,65,1173,54,N,0,21,50,6,18,17,21,6,32,15,8,4,4,18,19,60,6,24,10,15,12,24,12,9,6,2,17
2019,18,1330,72,1320,65,H,0,25,57,9,25,13,17,9,28,15,8,5,5,14,23,57,11,26,8,11,8,26,10,11,1,1,17
2019,18,1339,72,1142,67,H,0,21,50,12,29,18,28,5,27,18,11,6,8,15,25,65,8,28,9,12,13,28,16,10,4,2,24
2019,18,1345,84,1352,46,H,0,26,58,12,27,20,23,14,29,18,13,9,9,15,17,54,4,16,8,10,8,19,8,17,6,2,20
2019,18,1353,54,1131,44,H,0,18,56,5,22,13,22,14,31,5,16,7,2,15,18,54,3,23,5,8,6,27,9,17,4,2,20
2019,18,1356,79,1409,69,N,0,25,44,11,18,18,26,2,23,17,13,8,6,24,22,51,7,20,18,23,8,20,8,16,1,1,18
2019,18,1359,74,1236,66,A,0,27,52,8,16,12,16,10,24,12,19,12,3,13,23,62,11,35,9,11,14,16,15,15,11,5,15
2019,18,1364,76,1340,69,N,0,24,52,2,16,26,42,11,28,14,13,6,4,25,22,62,3,23,22,32,17,24,8,16,3,3,36
2019,18,1370,82,1176,63,H,0,29,63,12,27,12,18,8,31,15,7,3,4,15,23,61,7,17,10,13,8,28,10,12,2,4,17
2019,18,1371,64,1218,54,N,0,23,54,5,17,13,18,8,24,12,9,6,2,18,20,48,8,23,6,10,5,25,11,15,2,2,19
2019,18,1390,67,1292,54,N,0,21,55,8,25,17,24,12,31,14,21,12,7,17,21,59,0,7,12,18,12,23,3,22,10,6,24
2019,18,1399,79,1419,73,H,0,27,56,8,17,17,32,14,31,12,12,2,5,19,21,56,8,18,23,26,6,22,13,9,4,1,22
2019,18,1401,74,1375,62,H,0,26,48,4,12,18,23,10,27,18,14,5,9,11,23,57,9,22,7,11,8,14,18,12,8,4,15
2019,18,1402,82,1367,50,N,0,29,57,8,23,16,22,11,27,15,11,9,2,17,17,52,9,21,7,11,9,19,10,20,3,4,22
2019,18,1410,77,1249,75,H,0,27,57,5,19,18,24,9,23,17,15,10,3,19,27,65,7,21,14,24,21,25,21,17,8,1,25
2019,18,1415,77,1189,64,N,0,24,47,10,23,19,25,6,30,12,11,5,0,18,25,58,5,18,9,13,7,21,9,13,5,0,21
2019,18,1422,84,1174,65,A,0,29,57,8,24,18,23,5,25,15,6,6,2,21,22,50,8,16,13,18,6,26,15,15,2,3,19
2019,18,1423,78,1117,64,N,0,30,57,2,14,16,22,8,32,8,12,5,1,15,25,63,8,26,6,11,9,21,6,10,7,5,19
2019,18,1424,76,1381,71,H,0,21,55,4,19,30,43,24,29,11,17,7,7,21,27,64,9,23,8,16,15,14,12,13,6,3,33
2019,18,1428,75,1213,66,N,0,24,48,8,20,19,22,9,22,12,13,3,2,21,19,44,9,24,19,26,7,17,12,14,2,1,21
2019,18,1437,77,1329,58,N,0,25,55,16,40,11,15,13,26,18,13,4,0,11,22,54,8,25,6,11,9,17,12,10,5,0,17
2019,18,1438,53,1458,46,N,0,20,54,4,17,9,12,7,24,10,5,9,2,9,21,48,2,11,2,3,4,29,13,13,4,5,11
2019,18,1440,87,1391,79,A,0,30,70,12,34,15,23,15,33,19,14,6,3,23,28,70,3,20,20,25,11,29,13,12,8,5,21
2019,18,1444,85,1380,70,N,0,29,51,10,22,17,24,9,24,12,14,2,4,18,26,61,6,21,12,18,13,13,9,8,10,3,21
2019,18,1454,79,1107,70,H,0,31,53,12,21,5,7,5,27,19,12,1,4,14,23,59,10,30,14,17,9,19,12,8,7,2,9
2019,19,1101,60,1415,48,N,0,22,53,4,10,12,19,15,20,11,9,6,1,15,18,46,3,14,9,15,11,20,6,17,2,2,21
2019,19,1110,73,1420,69,A,0,27,54,13,30,6,10,6,26,14,14,9,4,18,23,57,9,22,14,20,10,23,19,12,9,3,14
2019,19,1115,75,1114,66,N,0,27,65,10,28,11,19,11,26,14,7,6,3,17,26,56,4,19,10,19,10,32,13,15,5,4,18
2019,19,1123,82,1191,72,H,0,30,63,8,20,14,24,16,26,16,11,7,2,21,26,53,8,17,12,20,7,23,12,11,5,3,25
2019,19,1124,72,1206,61,N,0,21,54,6,26,24,29,10,24,9,13,6,5,25,18,49,2,14,23,31,7,20,5,14,4,2,23
2019,19,1125,91,1244,53,A,0,35,69,9,21,12,16,13,40,15,12,8,9,15,21,67,2,9,9,18,8,27,5,11,7,4,14
2019,19,1127,78,1357,73,H,0,30,55,6,17,12,20,8,34,9,14,2,11,14,25,76,11,29,12,16,19,22,16,6,7,4,13
2019,19,1133,86,1152,70,H,0,30,59,9,22,17,18,10,22,22,9,9,4,23,19,48,7,12,25,30,9,19,15,13,6,3,19
2019,19,1138,76,1265,49,H,0,27,53,16,32,6,10,7,26,20,14,6,7,13,19,55,4,18,7,8,10,22,11,16,6,1,16
2019,19,1142,75,1367,74,N,0,28,62,8,22,11,22,10,29,16,11,5,5,15,27,68,12,33,8,11,11,30,20,12,7,2,22
2019,19,1153,71,1279,57,N,0,20,50,6,14,25,35,11,22,9,7,4,6,18,19,51,3,21,16,17,8,19,3,11,3,6,26
2019,19,1154,84,1378,81,A,0,30,61,16,36,8,10,9,24,16,16,6,0,21,28,62,7,26,18,23,12,23,16,13,6,2,13
2019,19,1159,84,1373,79,A,0,29,53,11,23,15,19,7,22,15,9,3,1,17,32,60,5,23,10,18,10,18,15,8,7,2,19
2019,19,1160,93,1102,56,A,0,34,58,14,29,11,18,8,36,18,16,8,3,21,20,54,1,13,15,28,6,19,3,13,6,1,17
2019,19,1163,91,1306,66,H,0,34,65,4,16,19,28,13,37,14,9,5,2,18,25,67,8,30,8,15,10,23,13,8,4,4,22
2019,19,1170,87,1168,82,H,0,31,72,6,19,19,29,17,33,20,20,9,2,21,32,66,2,19,16,24,7,31,15,18,13,3,24
2019,19,1172,78,1318,69,H,0,27,59,7,26,17,20,11,27,11,12,8,3,22,22,50,8,19,17,26,7,23,11,15,7,2,20
2019,19,1176,64,1255,62,N,0,25,51,10,24,4,8,6,20,14,16,6,1,13,24,53,7,24,7,7,6,23,4,14,9,2,16
2019,19,1178,78,1185,74,A,0,26,62,15,30,11,14,12,22,19,7,6,3,18,28,67,6,27,12,22,23,25,18,10,4,4,16
2019,19,1183,90,1117,86,N,0,29,61,9,21,23,37,13,32,16,12,3,6,24,27,66,6,21,26,38,14,28,10,13,9,4,28
2019,19,1190,79,1295,61,H,0,32,54,9,20,6,12,9,30,16,13,4,2,13,23,58,9,33,6,10,7,18,13,11,7,2,15
2019,19,1203,70,1264,43,H,0,25,45,6,17,14,22,9,28,17,21,8,7,19,17,55,2,18,7,15,16,15,10,21,13,1,21
2019,19,1205,81,1423,72,N,0,28,58,12,24,13,22,7,25,15,10,7,3,18,23,50,9,23,17,21,4,27,10,17,4,3,24
2019,19,1207,93,1144,85,H,0,33,67,7,22,20,24,10,31,22,8,5,1,14,32,66,15,40,6,12,6,26,16,11,8,2,21
2019,19,1217,74,1388,68,A,0,26,49,6,19,16,24,8,24,10,15,7,2,23,24,55,4,22,16,26,12,19,5,13,8,0,23
2019,19,1219,55,1187,52,A,0,19,50,4,14,13,23,11,21,10,9,8,1,11,19,43,3,14,11,14,4,23,10,13,4,3,19
2019,19,1222,76,1140,62,A,0,30,59,11,26,5,6,11,25,21,11,6,2,19,22,54,8,28,10,14,9,19,13,9,5,0,11
2019,19,1224,86,1465,84,N,0,31,60,8,18,16,24,4,25,10,9,5,2,17,29,62,11,27,15,20,11,30,12,17,2,1,20
2019,19,1232,63,1443,54,H,0,23,56,9,18,8,13,12,24,13,13,5,4,18,21,57,4,18,8,12,14,24,8,15,6,6,16
2019,19,1237,80,1212,69,N,0,30,63,9,23,11,14,11,26,16,14,3,1,23,23,63,4,14,19,28,19,24,8,13,5,4,17
2019,19,1241,78,1296,74,N,0,25,52,12,26,16,17,11,18,18,9,2,2,13,28,55,7,15,11,14,10,17,16,7,3,0,15
2019,19,1243,77,1250,58,H,0,27,65,6,20,17,21,12,29,19,11,9,2,14,22,56,6,21,8,11,7,26,14,16,9,0,21
2019,19,1258,71,1197,63,H,0,23,46,5,15,20,24,11,21,16,16,4,4,15,23,50,9,19,8,11,7,14,17,13,6,3,20
2019,19,1275,85,1119,55,H,0,32,66,10,31,11,16,13,35,18,10,10,3,9,22,64,8,30,3,7,9,25,14,14,7,1,17
2019,19,1293,77,1283,66,H,0,25,55,9,27,18,22,9,27,18,15,8,5,21,24,56,1,16,17,28,12,22,11,16,5,5,19
2019,19,1300,83,1380,71,N,0,26,49,6,14,25,30,11,17,10,13,6,2,17,27,55,5,14,12,16,13,12,6,13,4,5,21
2019,19,1301,78,1273,74,H,0,27,60,8,27,16,29,14,16,12,11,8,2,25,23,44,3,12,25,34,7,28,9,23,5,0,28
2019,19,1303,89,1286,65,H,0,33,57,14,29,9,12,5,25,20,12,6,2,17,24,57,7,26,10,14,9,17,10,14,4,1,13
2019,19,1304,73,1442,49,H,0,29,63,4,20,11,19,11,36,12,9,8,7,9,19,62,7,23,4,5,8,25,7,14,8,4,17
2019,19,1307,84,1431,78,H,0,26,58,11,18,21,28,16,16,16,14,7,7,20,28,58,8,19,14,21,16,21,12,18,7,7,26
2019,19,1311,62,1444,61,N,0,23,66,9,29,7,9,8,27,10,10,5,5,15,24,59,6,24,7,11,9,35,10,18,3,3,15
2019,19,1312,77,1254,70,A,0,27,59,6,22,17,23,6,27,12,10,6,2,18,23,57,10,29,14,19,9,28,14,15,3,4,23
2019,19,1317,75,1389,66,H,0,25,53,6,16,19,27,14,20,12,14,8,4,14,24,50,5,19,13,17,7,19,10,15,9,5,20
2019,19,1323,95,1177,70,H,0,33,60,13,27,16,21,7,32,14,12,5,2,19,26,61,7,23,11,17,9,23,12,13,6,1,19
2019,19,1324,87,1331,76,H,0,26,53,9,22,26,28,10,17,23,11,9,5,16,29,59,7,20,11,15,15,17,17,14,7,2,23
2019,19,1325,85,1122,82,H,0,31,71,6,26,17,27,14,36,17,16,9,6,15,31,72,7,19,13,20,9,32,12,14,9,0,22
2019,19,1334,65,1189,57,H,0,22,54,8,20,13,19,6,26,8,17,11,3,17,18,50,8,31,13,16,8,30,9,24,6,3,20
2019,19,1343,60,1284,57,A,0,21,54,8,29,10,13,9,18,10,11,6,3,21,16,42,5,17,20,25,9,26,7,17,4,1,17
2019,19,1344,91,1233,79,H,0,33,67,9,22,16,20,14,21,17,12,6,5,17,29,57,6,20,15,18,7,23,15,15,6,0,16
2019,19,1351,89,1447,65,A,0,30,59,11,24,18,29,13,30,21,15,8,2,18,22,52,12,33,9,16,5,22,16,20,7,6,25
2019,19,1360,76,1238,58,H,0,22,49,7,26,25,33,4,32,10,10,4,4,13,25,58,3,15,5,11,5,27,3,14,5,0,29
